head_id,relation_id,tail_id
5452,42,70301
2103850,88,1545071
562,65,288
851248,13,501009
404072,13,501263
321676,6,13263
1278487,63,1279273
16572,13,1426540
4741,63,832020
2189738,13,2189643
2043099,7,2042712
7972,35,3812
314553,40,1062606
6886,40,97760
748515,7,2110845
90833,40,110395
91809,40,917155
485352,13,485218
2173514,7,2173875
5991,6,456193
1875426,13,1854983
95202,7,1112922
376315,13,367907
54120,109,393568
624457,109,393568
1934533,7,1933407
395027,65,288
13377,13,530962
1958075,13,1753979
522084,13,559713
182698,13,501608
720649,16,821188
1544597,13,1686149
112609,109,314897
10233,42,179830
377762,13,368680
1702499,88,87828
117255,88,16178
95899,40,883270
1481007,13,370670
2045532,13,1621421
723673,6,723640
302224,106,5232
122976,40,1002460
6591,6,65334
119383,88,87835
378062,13,369350
1769184,42,1021169
9596,16,1855041
97452,35,1286
12964,16,1892756
373581,6,1146
89895,40,1643022
1917317,7,1796474
1834285,40,1642877
612701,48,1452555
2119710,62,7917
322063,6,2207
1588476,63,1587626
55926,88,8658
398556,55,4942
760355,65,9190
121579,109,1254259
504070,13,499551
167058,88,592999
1691171,13,504350
1806212,40,1807047
2094223,7,1825618
1832190,109,393568
8177,16,1405986
77911,170,356713
1716696,63,1716870
16278,45,364675
458733,13,457934
1225962,40,882681
6164,40,1514655
1913144,7,809572
822396,13,560289
375749,13,366202
832162,63,1279379
849217,13,1147403
707562,40,109719
120131,35,13384
5452,40,2022843
1408468,170,2071
1773773,62,1550
1676902,170,17320
88408,40,1043879
1839135,63,841173
3790,55,806
1889537,40,1948133
93462,41,1831951
247185,40,120968
290546,88,706916
8872,42,75878
100735,48,895619
1755399,63,1775581
1263244,13,1877362
4672,106,5232
830919,62,8268
31504,6,1259013
1914650,7,258605
1278134,63,1278135
1888514,40,1888512
469507,6,319918
1755383,63,1775658
358154,88,11209
1497057,13,1497034
504008,21,1869431
2173464,7,2174229
378492,21,1869416
2035262,13,2035266
1913460,7,664397
132501,16,1231977
1830168,63,2151981
94861,40,2005775
4464,6,65308
372227,13,360779
1380607,170,4445
374133,13,368603
32889,13,1496982
187022,88,8317
3552,41,1624750
383751,21,2804
1915914,7,1613933
1289513,16,1282936
2051109,7,2051110
11229,21,1869415
1753578,41,1127768
88766,41,1887651
2088116,88,1421016
372234,13,808909
236330,41,75179
456006,40,252833
1913549,7,174184
2186065,109,314897
7354,16,790225
121476,106,1520
286651,109,393568
472785,40,2148237
817219,13,1425579
103420,13,553927
105590,16,363035
821973,13,1792096
1749254,106,2044289
1915827,7,1701061
1535252,13,1701917
624561,109,393568
850947,13,827233
620815,170,102616
404033,16,769953
1912823,7,1270221
620313,106,2287
2306,6,85193
225695,88,6671
88354,42,1451604
704992,7,416578
1263037,16,1260670
85214,6,13593
1238645,63,1471141
2183439,13,1405442
322395,13,361177
8358,41,1624747
121214,106,271979
288611,170,589334
378539,16,798593
1915327,7,1574305
1407385,13,1407387
630564,41,2147455
2140,13,1425072
358131,88,11209
99917,54,47508
13832,7,1964652
119610,106,806
165732,109,314897
11070,20,665646
2154116,13,2154042
1841414,7,1614194
210197,106,446591
2186216,48,1897397
1973240,109,314897
95922,41,924076
797324,109,1512380
96074,46,9139
84847,6,6922
1260160,48,1747544
611251,40,1625313
9078,40,1151971
6367,7,180522
364985,13,170873
215085,88,282790
320552,6,2161
1830173,62,8653
692425,6,357830
1254441,35,1379096
1773819,62,1270
4662,6,356716
629930,88,614392
25265,16,42575
396102,65,288
1228035,7,1227578
17540,16,137175
6538,13,406436
1914218,7,174222
16208,6,469754
17540,16,137024
168460,88,285059
372264,13,498615
1949592,109,314897
2149032,40,2164550
2461,16,851208
1816059,88,87828
485691,13,485290
2836,88,589300
297315,40,359083
2566,13,365478
375560,13,655340
1839105,63,836144
51936,13,1671306
6598,40,2138927
1013915,88,87835
627714,35,1792954
222503,109,314897
311901,41,1632203
316669,42,70441
793152,13,484493
851521,13,379371
1901175,13,1901076
1399837,63,873415
1238826,62,3586
166653,109,742792
843313,63,839637
3146,40,882598
27034,13,1419704
85883,20,665663
13243,40,1744380
111350,88,1435
375429,13,368920
792138,13,1463048
1773686,62,9943
808427,13,770151
15345,42,70042
374184,13,1156909
122178,35,311138
2119700,62,14487
1582273,7,364670
8739,7,2111630
167663,88,614392
10433,13,361291
272129,6,13671
1743454,7,1742833
625374,88,285059
92338,41,2186374
1716772,63,1718041
2009680,7,2009681
2194298,7,487663
134505,13,459327
1716591,62,1545
1914229,7,748176
2038612,88,156247
829278,63,1278160
25858,20,665676
1679757,13,1877219
2112,40,653313
303712,106,5232
2105730,13,2076456
398948,13,708239
374700,13,369972
2194194,7,416570
1773803,62,5247
162351,88,365377
1690203,13,1690207
2330,48,2000138
2023349,88,589415
383776,13,367584
2186145,88,102906
134340,13,852964
251533,63,1279483
122203,35,148397
374203,13,458297
876774,7,461837
312011,40,977905
1773675,88,706916
882353,88,756981
1156,35,261740
117213,109,1512379
97513,7,83180
88400,40,884184
236889,41,1224790
1916206,7,1796612
14942,16,790590
2151510,63,2151880
1420578,13,1420583
262550,88,10862
1914085,7,1613956
1913123,7,260849
850792,13,506783
27232,13,1546282
1913753,7,875317
1572647,40,1828525
1922851,88,357266
156765,40,446390
2054443,62,2145
2159734,13,361846
282594,40,1336759
97441,35,890115
1913477,7,748081
1916628,7,487129
2151444,63,829610
142709,6,47432
404572,13,1421875
2095486,13,2095437
912,20,665779
85162,35,1011113
290088,40,2005983
554900,13,648354
1657537,63,842995
1831913,88,801948
44793,13,503556
373966,13,365817
648743,13,815421
1231948,16,1371936
16740,7,414369
1278678,63,841075
3739,20,665597
120449,35,13384
917,13,780946
121567,106,17048
116107,109,314897
1260814,13,1260749
1913681,7,461494
374593,13,367185
589232,40,1947730
2087776,88,156242
2054458,62,4553
113625,109,1866518
1912730,7,1252757
1691038,21,1869431
840967,63,1470475
95876,40,2104144
456561,6,398382
1644626,63,833310
309367,88,8658
17955,109,3812
120448,35,13384
112394,88,108
372503,13,501145
119222,54,119195
46506,6,51089
392882,54,11848
275457,48,1880058
2016226,7,1537540
112853,88,155949
110436,106,16154
41645,13,502493
85182,6,14276
1913627,7,1358022
377919,13,457957
59298,88,15827
1470486,63,843806
589232,40,1919282
8245,41,2116713
166104,109,314897
15085,6,17700
1913595,7,257152
1381192,13,1381010
17967,40,1547591
374041,13,372103
791111,13,815242
373189,13,459195
112109,109,314897
224041,88,87835
2142453,13,1962525
236668,40,1032221
1854818,63,1854331
27118,35,12889
17553,40,222120
12936,13,361422
115215,35,908294
457265,13,535438
91012,41,2085029
1509465,16,1509458
2014721,7,417354
13957,16,1463312
837488,63,841089
357069,6,42476
377567,13,458132
1643429,55,16468
26402,6,34440
377402,13,368795
648749,13,647973
377935,13,853021
2098847,13,2098631
2152688,7,2152910
2020592,63,2020479
61659,13,1430155
1249918,16,1249921
1913617,7,283017
197762,35,884806
737118,7,736964
8752,55,889
374185,13,1353579
167753,48,970758
1913551,7,1357995
2135144,7,2135143
414153,62,9147
1249674,13,1249675
1266570,13,1875226
376039,13,370898
47205,13,767995
1915605,7,747700
10903,40,359106
15770,40,2186152
1538999,13,1628912
111190,106,229551
365065,13,366319
1645776,63,843483
1571737,88,628031
41783,16,1865699
2194610,7,1537480
212906,109,393568
1974701,13,1974004
17276,42,78836
167721,88,1367286
1407423,13,1407426
1574386,7,1459666
375768,13,371308
1877858,13,1839282
164598,62,258
851048,13,498629
1916683,7,1231886
2120624,7,1934074
157403,54,8394
2055395,13,2052156
404153,13,378168
5109,7,1367194
56577,54,8350
295742,35,1073764
1917065,7,809408
555629,13,554624
2027378,7,2027379
1582478,63,845266
1279608,63,838238
2162688,35,67571
2834,65,1559
1749576,13,1749573
1691143,13,770339
2013299,13,2012974
165156,106,10714
2827,42,779107
707552,40,442935
55402,106,5232
797789,13,361850
2009,42,75258
28820,13,560277
624365,88,706916
1522222,62,7540
862165,13,815242
12342,13,1367741
377117,13,371794
196912,65,257
626795,109,314897
6205,7,218516
1913237,7,1356837
235443,40,949619
1619898,13,1619902
120549,106,1736
94879,40,2148267
1831044,13,1831062
289840,40,2167432
321858,6,639710
377079,13,1388298
1915360,7,1157524
1522167,63,1521673
834195,62,11418
301155,109,1512380
12766,26,1283294
1975615,88,157619
782034,13,783068
91720,40,2025810
3653,20,665568
421346,13,363720
1916524,7,283210
484723,13,821581
1756165,63,1278911
88358,40,165304
397110,65,4749
1913401,7,1912154
600657,88,1114975
821972,13,821551
375958,13,789344
1260706,16,1253020
1917314,7,1742555
133832,16,1118587
7548,45,392
93790,41,2085396
11440,16,1389249
22602,13,484625
485715,13,485053
1260816,13,1260750
373126,13,370678
382255,6,555574
9599,16,172576
1834817,40,974849
504152,13,506388
89808,40,443731
1658418,63,835982
1970435,62,548
1887475,63,1886901
121178,106,144201
590808,88,614392
811564,7,258445
2065755,7,2065649
120850,88,285059
391312,65,9190
13047,13,361912
1471291,63,833658
1949681,63,1949904
1956126,16,1956125
908,54,907
1916617,7,416806
476779,41,78678
1882323,7,1880809
1769117,40,924813
394929,65,102557
2195617,13,2195324
555464,13,554616
147158,7,1112903
14339,40,2044347
88766,41,1479680
1949423,35,949121
11833,88,706916
223265,88,156158
223304,88,156158
95710,40,1624586
841630,62,6365
1753032,13,1824103
15399,13,667660
829183,62,1286
61212,16,950489
624615,7,180708
395039,65,52548
2035624,63,2036353
2153629,62,1083
235538,40,1942368
375416,13,368411
6813,16,2167780
624477,109,393568
229668,13,498127
7334,41,619689
851101,13,506874
1768122,40,2064411
1755620,63,1775628
1997072,7,1996244
378011,13,367407
325195,13,369462
1701320,7,1700753
630965,88,1572219
1806167,40,1057568
1917132,7,1674753
1834580,88,87835
9091,40,156243
4673,54,2985
2151527,63,2151566
5281,20,1514941
538905,40,1240228
95948,40,1948558
1755387,63,1775614
1862883,13,1862917
5232,7,1695656
1916889,7,283233
169371,88,11209
878934,13,1259588
554834,13,808489
1773728,63,1774256
414223,62,102064
3805,41,1998410
218415,88,1926091
1830093,63,1829857
377035,13,368106
372488,13,876473
120203,35,13384
397400,65,52548
102183,35,7690
375025,13,1353579
230769,35,987403
1457996,7,1880047
825163,7,1227142
389491,65,52548
110294,88,456013
11148,13,763616
10395,7,219369
2149032,40,1018431
59293,88,15827
1921834,88,131928
414091,62,1553
423895,41,74010
392901,54,3634
1614229,7,1614018
838347,62,4542
214614,88,706916
1147340,13,1263448
375982,13,371924
122701,48,1762513
112149,65,52548
1915035,7,1461650
1915339,7,526749
7901,13,361897
591497,88,87835
16957,41,1265515
1114453,13,1146755
1352995,13,1276793
1917348,7,747850
111139,109,1512380
10816,35,913828
1769185,40,2148995
1916059,7,1824761
2004252,62,7811
1658595,63,1588339
1913215,7,487204
224022,88,156312
1914211,7,1765147
372339,13,499593
109862,40,1329211
272225,109,393568
1932852,13,1917916
620402,170,102616
18710,7,1859927
1543621,35,197926
1913307,7,748052
862562,13,862563
1241522,13,1423965
1806530,40,1878580
1265,45,583
374809,13,500318
1749039,16,1099362
377982,13,369900
88449,40,669564
2027650,7,2027649
236638,40,896584
375284,13,367315
80626,170,589334
190777,48,1452746
1626576,170,310843
1915995,7,748261
121750,109,1254259
4280,21,1869416
321011,6,357853
53110,45,1587
1689308,16,1997434
1915733,7,175836
93274,41,2186621
802160,6,14577
1917452,7,461674
112013,88,592752
1690215,13,1690220
247446,40,1338540
2142483,13,484457
787255,109,393568
1463101,13,1690735
1917205,7,809486
1882983,13,457126
94593,41,1039760
2016321,7,488138
8323,6,87667
2186055,109,314897
1148011,20,1451123
133688,16,370169
1875388,13,1875338
245097,42,1608041
17176,21,1869446
744442,6,132047
322062,6,17878
592291,7,1603889
1388044,13,1388040
52124,16,1683840
89814,40,1297895
2064649,88,156884
222691,109,314897
451896,88,87835
92773,40,137474
748786,7,747207
395040,65,52548
299834,106,624310
1658458,63,834253
236224,42,74149
17974,40,1581991
10988,41,1122102
1951095,16,1958574
1157047,35,1157046
1970609,63,1955576
375698,13,370039
1588596,63,1587265
15757,35,225475
1830229,62,5302
16781,7,275226
597949,40,895424
2152456,13,2152287
236643,41,2111188
314136,88,87835
1914221,7,1269820
112752,88,155949
16063,6,3368
404631,21,1869433
2033856,88,1463741
1743428,7,417812
101299,62,1031
1918,13,498116
272795,109,314897
2928,20,665568
2153503,7,2153116
12390,6,1153
6164,40,868207
2094469,7,2094115
4324,41,2145148
375011,13,500514
10338,26,1381444
1399857,63,873671
1643912,62,15676
619005,35,906023
2149032,40,1921796
29021,13,665179
239497,40,1512840
1949585,62,2145
1807752,41,967117
121610,35,145663
321062,6,319925
27429,16,820716
2093011,62,3623
199064,6,4775
167792,109,742792
115985,88,156684
393932,54,8393
1449043,13,1367585
852421,62,1553
5927,40,825728
1588467,63,1586962
799051,13,1381934
17714,6,320050
1400558,62,702
1755137,63,1775696
1914536,7,747280
841600,109,314897
786024,13,1401553
375806,13,368957
377139,13,369631
1483197,7,1513461
394957,65,15061
25417,13,360824
389101,13,1159697
2153529,7,2153159
29149,16,1795278
249654,88,8641
469501,6,319915
456930,6,457034
740632,7,1478977
12318,20,665546
391806,65,52548
489514,7,811941
1962434,7,1961747
9869,6,870360
1832247,109,393568
555180,13,411314
1522290,13,1522273
378071,13,458233
120400,35,13384
684217,88,4406
832704,63,835611
1865166,40,931353
1833576,88,707550
76900,65,1545
134281,13,501707
187300,54,47579
374855,13,458488
1401089,13,458665
12342,7,1964668
163462,88,307298
89766,40,285795
2041552,7,2042881
2020693,63,1278825
871831,13,1377130
122115,109,1512380
2194451,7,809461
1249558,16,1249561
827783,7,488288
11061,35,17189
364739,35,1451805
1591514,13,1591395
1768448,40,951943
235956,40,1827907
1639588,13,361648
47532,55,4830
374290,13,368800
1833988,88,1480382
614907,41,1049468
112032,88,592752
21686,13,532795
374487,13,366756
16791,40,459636
1522116,63,1521359
157602,7,2108953
594940,40,903767
2034765,13,1405442
55881,35,12275
359089,35,156363
790318,13,369451
9379,88,706916
469688,6,469375
1863070,13,1862926
741499,88,7799
15868,13,282475
357388,6,16521
4991,13,1685917
117254,88,273662
321476,6,10745
318725,13,363910
172995,13,589543
1660443,13,1660451
1658520,63,1521764
1582451,63,1587810
1588532,62,1369
1716758,63,843375
18170,16,1430232
321804,6,357111
13460,16,708346
2044205,62,9059
1224933,35,364347
1159477,13,1159282
456160,6,99242
1254646,41,2170830
322325,40,1250939
307500,35,1062215
373900,13,365942
246424,42,76060
17540,16,137076
121286,109,393568
2119862,7,2120391
1768423,40,972983
164748,65,657
2152761,7,2153373
289862,42,180345
322488,13,541850
433198,40,882677
94875,40,1479561
462098,7,1918640
1261424,13,1259572
53085,65,997
2026956,63,838757
1232,35,1862372
374882,13,1276307
770320,13,769712
6169,40,10162
85292,7,1085803
357068,6,30959
52582,55,86048
10272,63,837228
1690716,13,1259092
90293,41,892870
375510,13,371387
1917392,7,1742559
834327,62,7566
1755203,63,1775672
112136,88,156358
624468,109,393568
9827,40,13338
7947,40,1666804
1755720,63,1775733
484309,13,1433905
1768993,40,1040164
13208,13,410088
2035644,63,2035896
122185,106,148439
1354144,35,894400
94879,40,2022967
1715994,13,1791178
88290,40,1948489
396382,65,14086
8253,45,8424
30966,13,1515815
600728,88,54956
2062091,88,1468101
372850,13,370557
8212,13,577930
389737,54,979
3323,65,4788
383740,16,500282
1658035,63,834957
6326,20,665756
365409,35,931268
836722,62,7559
17540,16,137094
6597,42,1127966
87624,62,702
791084,6,469388
798147,13,798014
2093072,63,2093734
784501,7,2006939
1658712,63,833595
95959,40,1016909
9736,40,101961
2151472,63,2151883
780799,13,782998
31054,13,553967
2054421,62,1545
1914045,7,784620
1421920,13,1421868
211971,48,924099
1887864,41,444240
110425,106,382090
88460,40,292347
2038493,41,2110918
1657696,63,873441
1830216,62,7651
1830251,63,1829851
17553,42,743991
377103,13,1265819
236473,40,443869
1887320,62,979
594875,42,82596
94760,40,882608
3805,42,179420
120952,109,393568
15563,13,14953
503859,13,484629
1871639,13,2032371
1830193,63,1829772
554717,13,554192
2186282,106,787197
396801,65,13356
125636,16,1159491
625016,41,2058040
821934,13,560076
833053,63,835983
11110,40,3808
1773998,63,1775683
1671343,13,1660332
15753,6,15770
3808,55,1493
290864,88,87835
17639,42,73410
364958,13,133952
2035565,62,1553
65330,54,979
79094,48,942498
625226,40,1547136
1932421,13,1932415
554772,13,554308
16324,55,392
536669,63,1886689
404746,16,275670
1399813,63,1279460
373137,13,369359
1260512,7,527077
44953,13,170153
372608,13,458046
2194516,7,748347
61527,13,500851
314317,48,942265
246846,40,1807504
2005648,41,930080
1830733,13,2051686
12344,7,1817389
374619,13,369515
1571679,40,1606949
1989759,16,2018725
1882321,7,461318
850953,13,498530
375456,13,1754138
114731,88,592694
2527,65,288
1920712,63,1521297
2321,42,77147
741439,40,945706
93402,40,986924
1619282,13,1619287
1773982,63,1775664
359093,35,360169
1620632,13,1620514
1239000,62,154
88461,40,109942
1657501,63,1775886
1657761,63,833795
91035,40,2109308
316661,41,2018922
30854,13,500203
17202,48,911730
790321,13,790308
1934579,7,1934384
131731,7,1944003
359866,109,742794
783596,13,367685
297266,35,1829599
299966,106,741933
735969,7,124826
723150,40,1498913
90623,41,1606006
1947742,35,67558
13093,13,134105
88325,40,2164230
192652,88,8317
1645740,63,833242
1658545,63,1471229
850673,13,503281
1913774,7,1674497
870244,13,862078
851095,13,498776
165916,109,314897
1769141,40,1102863
6330,20,665551
114808,88,1768410
120324,35,13384
195090,170,1869248
1261190,16,1401385
2121352,13,2097823
16791,41,589056
1962474,7,1961762
1887374,62,6098
199404,106,11397
311924,42,180130
1870437,16,1906319
321103,6,6267
1773815,62,4483
311625,40,59252
2004247,63,2003915
391173,54,74758
1916788,7,1700103
757139,6,14577
1254402,48,1530897
1658593,63,1521922
377195,13,368323
123868,88,2779
88359,40,102367
2005819,109,314897
2098846,13,2098630
560641,40,882706
374812,13,458501
295154,35,1103687
377859,13,367913
2092938,62,96
121164,48,967187
289752,35,1040947
318445,13,368101
479604,40,914431
88496,40,2021839
2088641,88,1421016
26200,16,883429
1761851,13,369293
1270,48,1827986
15797,55,48931
1914881,7,415106
832350,62,15110
2004222,63,2003566
648562,13,648113
165357,106,10126
1956203,13,861789
18096,55,160997
771064,13,648002
120777,35,143329
88445,40,884495
1380728,13,1272619
2187005,88,7622
395957,54,100992
364492,40,593016
1582245,41,2110708
377461,13,371106
321628,6,320257
4583,6,14857
352242,13,1432313
2014904,7,2016053
1886165,13,852787
392,13,534270
360377,42,178282
376567,13,369134
17540,16,137305
100499,7,1128335
13736,21,2804
320929,6,8420
2041052,109,393568
1917283,7,786409
1271699,13,1159512
781031,13,780811
6997,40,1533662
389634,65,288
94879,40,1049740
396627,54,285952
1889537,40,2111464
91775,40,1782000
103645,13,362876
395753,65,288
1916283,7,461487
593736,41,69476
14959,40,187281
1225562,170,181132
10036,40,740465
1859411,7,1855853
88215,40,101805
360167,109,314897
2001801,13,1159194
851882,13,501013
1908563,13,2143003
47164,35,17570
757001,41,955083
10891,55,1734
615083,41,2086577
840003,62,258
1630119,109,314897
741436,41,200104
1916201,7,1356841
88400,40,281269
1543448,48,187478
1276574,13,1276576
1743309,41,1889779
1716651,63,1718128
1956386,13,1956374
647833,6,3429
1458128,7,1462112
2098843,13,2098374
1913411,7,416304
1521022,62,990
1682605,13,1659654
131252,13,498628
374884,13,370350
837692,62,16056
2551,13,405084
799089,13,799316
9791,20,665623
641774,48,2083655
850428,13,852642
1666068,13,1665938
1888080,88,314900
2094032,7,2094031
1915622,7,1881410
2004283,62,258
2120036,7,2120438
1657881,63,830051
243482,48,924105
1154953,13,1546540
1657391,63,1656415
420370,7,415534
392,13,365878
1916659,7,487795
320597,6,125822
1917789,7,283184
1914948,7,638211
1769158,41,2190940
375198,13,370070
177056,7,1084904
12734,20,1352389
17540,16,137078
320606,6,43881
9827,40,102466
2082530,13,2082453
122489,48,1828242
3608,13,2160551
54279,88,8658
303794,106,5232
1607108,109,314897
826784,45,7190
616288,88,11209
1917313,7,1742566
156765,40,628021
377621,13,367721
166602,109,314897
2097537,7,2097538
1690707,13,821312
1629174,13,1628902
1629667,7,1603578
122966,40,894764
1990568,21,2999
1856284,7,1825654
1972360,88,797301
1181,7,1694759
2089219,88,1421016
313858,40,1604808
815789,13,500989
164365,88,157363
93510,40,1346023
2105796,13,1372169
72493,54,1582
299894,106,1776602
1913942,7,828532
47556,48,1880248
321693,6,13467
1838869,62,979
837805,62,10894
375302,13,370970
792051,16,1967976
359642,88,157594
1159229,20,1451123
2004145,63,1969904
1517,13,411582
95869,41,1497562
9809,13,531505
2173410,7,2173784
2045522,13,1897263
3264,13,170616
6319,40,981569
364721,16,1159587
12529,42,1124362
40787,16,2084307
2103341,40,2103325
1248702,16,1482097
4305,65,9359
503972,13,1431983
16416,42,179832
263520,48,2113043
6043,13,538991
377878,13,361962
322036,6,17673
303780,106,5232
1272063,13,1263729
80874,106,10927
13156,13,501545
138681,7,1083978
1625833,13,1625667
2039961,40,2166372
2041477,7,2042855
1642405,13,1702247
17123,16,852639
2119941,7,2120149
8475,13,361186
17553,42,76496
1934576,7,1934281
2193426,63,2093639
1914733,7,638570
321585,6,320230
177505,16,2145648
1535277,13,1535270
2181,54,8303
86965,16,362997
3608,13,1831004
2119632,63,2119578
165348,106,10126
1657652,63,1587004
587095,6,47583
2120655,7,2120199
851977,13,798562
91841,40,900713
7255,20,665654
2488,7,1964680
1381319,13,1381322
47435,6,320230
373422,13,554410
15793,40,1498214
414332,6,14322
1917862,7,1356972
394300,54,102499
121246,46,2156
377054,13,369177
7181,16,1359982
1790931,13,1511454
790125,13,791976
1716561,63,1717424
378249,13,503063
120361,35,13384
53568,35,886269
1769195,40,2096389
832291,62,9943
1282776,13,500399
1932044,13,1367889
757715,13,757525
1279224,62,1407
1948049,109,314897
14549,41,192286
1427014,13,411840
8864,45,1424
872299,13,1372182
304948,48,1111295
246815,41,744298
365383,48,943846
364721,16,1282711
1773735,63,1774289
1707632,13,1690741
833072,62,7076
1769103,40,2115342
1912631,7,1252756
15793,40,1957204
1282893,13,1353727
458876,13,457922
290239,88,381897
1913241,7,874658
1357395,7,1383325
374686,13,367038
49455,16,1522351
6523,16,281601
94607,42,1926402
9736,40,939560
133878,13,170431
1973242,88,155949
7120,88,2108124
1833614,88,2038559
84169,40,2033835
389186,16,368001
1591534,13,2185326
1915168,7,487902
2073137,13,1449331
1755910,16,1956722
873202,63,1278731
373084,13,368653
1809759,41,2116565
9183,40,56526
54350,88,2629
458860,13,458661
315054,48,1377671
193391,106,297372
863208,13,863209
13119,55,57
1899494,13,1372075
1806224,41,2034378
503999,13,501510
7916,41,1623490
641278,106,15867
541594,13,1259087
2020646,88,592729
10299,40,2029425
14744,13,457785
1887397,62,2795
250735,88,7640
390881,65,380
11075,13,579832
3517,13,499141
377604,13,369292
1914256,7,283051
603748,35,1451547
391159,65,288
17652,55,522097
496946,13,554461
109862,40,892844
2038420,106,17799
247675,42,778383
17013,20,665550
102206,88,8658
1360289,13,498430
2336,7,1828346
2013777,13,498881
1689504,13,1689606
302493,106,79
364642,41,74147
396676,65,288
2119724,63,2119587
376097,13,366134
2185103,16,1708773
374226,13,366990
1247274,13,1761696
8177,16,627349
1862807,13,1867539
83279,170,4101
1916846,7,283222
2193302,63,2193009
404116,16,968613
1156871,13,1156872
1865094,40,2169904
138999,35,137533
609242,42,180049
1833281,88,1421016
2098845,13,780776
1974051,13,1974016
2094407,7,1269882
11275,40,252686
2094331,7,2094330
358421,88,282528
1950869,6,16950
24117,16,1426579
591437,88,628058
53563,63,829886
164858,88,706916
1956201,13,1955874
101935,88,307298
852212,13,502621
85220,6,14554
303913,88,307298
383228,88,11647
1949537,42,955038
1916750,7,828583
1915981,7,1700710
375462,13,499731
256,45,583
538912,6,14764
1915409,7,1157941
5385,35,8295
26172,13,1422351
1971179,88,589300
1379287,88,108
2194726,7,2015313
1407024,13,1792094
1259378,16,1766205
120404,35,13384
1917864,7,526744
220743,170,102616
1367331,45,195
865554,16,1958526
2005395,40,2058686
91939,40,2001514
1913494,7,638146
12927,41,788369
835861,63,1717894
1949694,63,1949759
14097,42,1875863
93892,40,101397
11805,35,950956
306188,48,1028277
4783,55,2275
321122,6,6562
10057,13,1250272
1088046,88,157854
381103,13,767231
1657861,63,844395
790162,13,790631
837111,63,832543
320684,6,61839
1931006,13,1591855
322407,109,393568
289840,42,271871
1400345,62,2394
2094717,13,2076403
1914864,7,1856574
1913732,7,1357701
14466,48,942905
377700,13,366748
2028719,13,2028510
1773756,62,4203
229668,16,1258493
372212,13,503236
2020660,63,1587219
862810,13,861802
94859,40,1354339
746221,7,746222
829557,62,4737
1240233,63,1239295
6598,40,2033785
1405482,13,1405442
139088,35,137530
2009882,7,2009881
12860,6,47941
219104,54,302768
1465003,13,1419945
851411,13,501116
17413,42,468565
1917054,7,1513428
16018,42,2148869
53427,88,706919
139069,35,140309
93744,40,1004705
1916840,7,414800
816021,13,499022
399375,13,1426671
1249913,16,1249914
10741,6,7180
1792800,62,2145
1887336,63,1887011
1932047,13,1766120
13503,40,1794027
2052251,13,1994031
789065,7,788353
456503,6,357405
7762,7,1828991
458906,13,459325
6633,13,371073
16473,26,1283324
374587,13,500092
837643,63,1774551
2139209,13,1147471
316654,41,1224469
538902,6,12436
378344,13,1388924
830946,62,9941
606566,41,2086524
389759,65,288
4203,48,196739
4194,35,908012
237389,40,931205
9373,55,7354
364598,6,6048
1658563,63,1657084
1658478,63,831449
9959,13,361925
1379482,109,314897
832774,109,314897
2152144,13,640823
311961,40,896594
1989421,13,1967842
377553,13,369981
1915964,7,257390
17313,42,70014
1380478,170,589334
95686,40,304749
755,16,125503
43145,16,642787
97183,7,1450837
2036689,13,1761410
501433,13,134192
2062954,109,393568
132015,170,13137
456063,6,357558
836306,63,2055143
203021,35,952758
225658,88,6671
1578775,13,1262366
616070,88,15106
2103062,88,1900230
111908,109,314897
1834822,40,933603
504145,13,499204
6230,16,485076
2038870,88,156243
2092972,62,5385
463198,7,414364
855848,13,1781775
2193349,63,2193223
530006,13,360814
7581,55,755
1834808,40,1642820
2120596,7,2120154
826945,41,2019096
456239,6,456729
95927,40,1047733
1581987,16,1831132
840663,63,1657069
2044329,63,1520920
394854,65,4040
2036752,13,1870518
91802,40,865398
85295,109,11224
221942,88,156460
375551,13,369946
456319,6,456307
2499,13,1263867
1923124,62,3032
372939,13,366504
52642,48,1479978
1917791,7,418349
1942129,13,1942043
12326,6,320242
1458302,7,1460873
609224,40,590959
605216,41,2110237
605592,88,221681
2196,41,2192557
13135,6,11027
1371544,13,1529375
93780,41,2110673
134152,13,821121
8481,45,9596
2151534,63,1239369
2040882,63,1717936
2020676,62,2145
1921021,40,2058738
1465007,13,1463596
771251,13,656323
377727,13,365781
459344,13,458555
506103,13,501814
164776,88,456013
3942,45,6533
469616,6,320185
162545,106,382109
815727,13,318955
378221,13,369030
364298,13,368043
917,20,665541
374640,13,365954
16867,16,137149
2186262,88,1643435
10246,40,214512
1238246,63,836886
377150,13,367711
91276,40,2044193
275661,55,4489
1253153,21,1869431
395900,65,52548
391347,65,1033
17101,21,1185
14097,41,191169
2119832,7,2097483
11428,40,2134696
2040004,63,1717690
1158120,7,874584
138479,7,180674
6308,42,72919
10552,26,1118818
1777118,13,1918270
320757,6,2068
199483,88,9631
1913282,7,416264
458830,13,362709
1682365,13,1682319
389432,54,393648
2105770,13,458029
15448,40,1113739
555059,13,360900
91644,41,1670734
1970519,63,831900
2077116,13,1407437
93489,41,2006607
1922285,41,1922283
375754,13,369606
1887295,63,1886779
536404,13,366856
841137,63,834313
197230,62,1702
2121028,13,2117453
1535509,16,1535384
1682327,13,1665795
5244,55,10170
1854963,16,1875559
10895,55,1766102
1657284,62,3785
